# Created from running fit_sim_data_1.py with the --optimize_trna_charging_kinetics option, on Sat Sep 10 22:12:55 2022.
"synthetase_id"	"sweep_level"	"iteration"	"objective"	"k_cat (1/units.s)"	"K_M_amino_acid (units.umol/units.L)"	"K_M_trna"	"f_free"	"f_free_at_min"
"METG-CPLX[c]"	2	50	1.051754787774157e-06	1615.5896400655256	52.49197785544865	{"metT-tRNA[c]": 63.99343516136043, "metU-tRNA[c]": 63.99343516136043, "RNA0-306[c]": 892.6430187606469, "metY-tRNA[c]": 892.6430187606469, "metZ-tRNA[c]": 892.6430187606469, "metW-tRNA[c]": 892.6430187606469}	{"metT-tRNA[c]__basal": 0.17124936582164366, "metU-tRNA[c]__basal": 0.17124936582164366, "RNA0-306[c]__basal": 0.18340506474373092, "metY-tRNA[c]__basal": 0.18340506474373092, "metZ-tRNA[c]__basal": 0.18340506474373092, "metW-tRNA[c]__basal": 0.18340506474373092, "metT-tRNA[c]__with_aa": 0.19354798461031877, "metU-tRNA[c]__with_aa": 0.19354798461031877, "RNA0-306[c]__with_aa": 0.20828966035057472, "metY-tRNA[c]__with_aa": 0.20828966035057472, "metZ-tRNA[c]__with_aa": 0.20828966035057472, "metW-tRNA[c]__with_aa": 0.20828966035057472}	{"metT-tRNA[c]__basal": 0.8308955438301853, "metU-tRNA[c]__basal": 0.8308955438301853, "RNA0-306[c]__basal": 0.8898024678980277, "metY-tRNA[c]__basal": 0.8898024678980277, "metZ-tRNA[c]__basal": 0.8898024678980277, "metW-tRNA[c]__basal": 0.8898024678980277, "metT-tRNA[c]__with_aa": 0.7637577426965219, "metU-tRNA[c]__with_aa": 0.7637577426965219, "RNA0-306[c]__with_aa": 0.8219597921970798, "metY-tRNA[c]__with_aa": 0.8219597921970798, "metZ-tRNA[c]__with_aa": 0.8219597921970798, "metW-tRNA[c]__with_aa": 0.8219597921970798}
"METG-CPLX[c]"	2	51	1.7953920167470377e-07	140.93365113916843	25.583000116383133	{"metT-tRNA[c]": 3.1533002384275606, "metU-tRNA[c]": 3.1533002384275606, "RNA0-306[c]": 40.17848476739511, "metY-tRNA[c]": 40.17848476739511, "metZ-tRNA[c]": 40.17848476739511, "metW-tRNA[c]": 40.17848476739511}	{"metT-tRNA[c]__basal": 0.08479519285748727, "metU-tRNA[c]__basal": 0.08479519285748727, "RNA0-306[c]__basal": 0.08294826036056316, "metY-tRNA[c]__basal": 0.08294826036056316, "metZ-tRNA[c]__basal": 0.08294826036056316, "metW-tRNA[c]__basal": 0.08294826036056316, "metT-tRNA[c]__with_aa": 0.11181322100126759, "metU-tRNA[c]__with_aa": 0.11181322100126759, "RNA0-306[c]__with_aa": 0.10991259824639879, "metY-tRNA[c]__with_aa": 0.10991259824639879, "metZ-tRNA[c]__with_aa": 0.10991259824639879, "metW-tRNA[c]__with_aa": 0.10991259824639879}	{"metT-tRNA[c]__basal": 0.6587034400651337, "metU-tRNA[c]__basal": 0.6587034400651337, "RNA0-306[c]__basal": 0.6443394255732743, "metY-tRNA[c]__basal": 0.6443394255732743, "metZ-tRNA[c]__basal": 0.6443394255732743, "metW-tRNA[c]__basal": 0.6443394255732743, "metT-tRNA[c]__with_aa": 0.8795984445588344, "metU-tRNA[c]__with_aa": 0.8795984445588344, "RNA0-306[c]__with_aa": 0.8646631887583623, "metY-tRNA[c]__with_aa": 0.8646631887583623, "metZ-tRNA[c]__with_aa": 0.8646631887583623, "metW-tRNA[c]__with_aa": 0.8646631887583623}
"METG-CPLX[c]"	2	52	1.5295113056068133e-06	2534.2819576382476	135.86620476192257	{"metT-tRNA[c]": 70.34313939804834, "metU-tRNA[c]": 70.34313939804834, "RNA0-306[c]": 911.7898169290742, "metY-tRNA[c]": 911.7898169290742, "metZ-tRNA[c]": 911.7898169290742, "metW-tRNA[c]": 911.7898169290742}	{"metT-tRNA[c]__basal": 0.19494669088296213, "metU-tRNA[c]__basal": 0.19494669088296213, "RNA0-306[c]__basal": 0.19399590010837467, "metY-tRNA[c]__basal": 0.19399590010837467, "metZ-tRNA[c]__basal": 0.19399590010837467, "metW-tRNA[c]__basal": 0.19399590010837467, "metT-tRNA[c]__with_aa": 0.1879240365541817, "metU-tRNA[c]__with_aa": 0.1879240365541817, "RNA0-306[c]__with_aa": 0.1879244299862137, "metY-tRNA[c]__with_aa": 0.1879244299862137, "metZ-tRNA[c]__with_aa": 0.1879244299862137, "metW-tRNA[c]__with_aa": 0.1879244299862137}	{"metT-tRNA[c]__basal": 0.9472286967430004, "metU-tRNA[c]__basal": 0.9472286967430004, "RNA0-306[c]__basal": 0.9425868432837399, "metY-tRNA[c]__basal": 0.9425868432837399, "metZ-tRNA[c]__basal": 0.9425868432837399, "metW-tRNA[c]__basal": 0.9425868432837399, "metT-tRNA[c]__with_aa": 0.7375543559307876, "metU-tRNA[c]__with_aa": 0.7375543559307876, "RNA0-306[c]__with_aa": 0.7375816373999368, "metY-tRNA[c]__with_aa": 0.7375816373999368, "metZ-tRNA[c]__with_aa": 0.7375816373999368, "metW-tRNA[c]__with_aa": 0.7375816373999368}
"METG-CPLX[c]"	2	53	3.084312974546133e-07	291.8278093913512	49.15924642149809	{"metT-tRNA[c]": 10.174107228979375, "metU-tRNA[c]": 10.174107228979375, "RNA0-306[c]": 126.68556199128678, "metY-tRNA[c]": 126.68556199128678, "metZ-tRNA[c]": 126.68556199128678, "metW-tRNA[c]": 126.68556199128678}	{"metT-tRNA[c]__basal": 0.15436975121140947, "metU-tRNA[c]__basal": 0.15436975121140947, "RNA0-306[c]__basal": 0.14757238085192984, "metY-tRNA[c]__basal": 0.14757238085192984, "metZ-tRNA[c]__basal": 0.14757238085192984, "metW-tRNA[c]__basal": 0.14757238085192984, "metT-tRNA[c]__with_aa": 0.1805994040599556, "metU-tRNA[c]__with_aa": 0.1805994040599556, "RNA0-306[c]__with_aa": 0.173492801747512, "metY-tRNA[c]__with_aa": 0.173492801747512, "metZ-tRNA[c]__with_aa": 0.173492801747512, "metW-tRNA[c]__with_aa": 0.173492801747512}	{"metT-tRNA[c]__basal": 0.9289976908675038, "metU-tRNA[c]__basal": 0.9289976908675038, "RNA0-306[c]__basal": 0.8880568300118094, "metY-tRNA[c]__basal": 0.8880568300118094, "metZ-tRNA[c]__basal": 0.8880568300118094, "metW-tRNA[c]__basal": 0.8880568300118094, "metT-tRNA[c]__with_aa": 0.9210509705895358, "metU-tRNA[c]__with_aa": 0.9210509705895358, "RNA0-306[c]__with_aa": 0.884832757377365, "metY-tRNA[c]__with_aa": 0.884832757377365, "metZ-tRNA[c]__with_aa": 0.884832757377365, "metW-tRNA[c]__with_aa": 0.884832757377365}
"METG-CPLX[c]"	2	55	2.660649218612625e-07	266.4638975381034	32.61911048979032	{"metT-tRNA[c]": 10.033159793395683, "metU-tRNA[c]": 10.033159793395683, "RNA0-306[c]": 126.40011277197846, "metY-tRNA[c]": 126.40011277197846, "metZ-tRNA[c]": 126.40011277197846, "metW-tRNA[c]": 126.40011277197846}	{"metT-tRNA[c]__basal": 0.1451759080364484, "metU-tRNA[c]__basal": 0.1451759080364484, "RNA0-306[c]__basal": 0.1404137816699355, "metY-tRNA[c]__basal": 0.1404137816699355, "metZ-tRNA[c]__basal": 0.1404137816699355, "metW-tRNA[c]__basal": 0.1404137816699355, "metT-tRNA[c]__with_aa": 0.17995757776772553, "metU-tRNA[c]__with_aa": 0.17995757776772553, "RNA0-306[c]__with_aa": 0.17490815107057284, "metY-tRNA[c]__with_aa": 0.17490815107057284, "metZ-tRNA[c]__with_aa": 0.17490815107057284, "metW-tRNA[c]__with_aa": 0.17490815107057284}	{"metT-tRNA[c]__basal": 0.8619411672581835, "metU-tRNA[c]__basal": 0.8619411672581835, "RNA0-306[c]__basal": 0.8336548380085049, "metY-tRNA[c]__basal": 0.8336548380085049, "metZ-tRNA[c]__basal": 0.8336548380085049, "metW-tRNA[c]__basal": 0.8336548380085049, "metT-tRNA[c]__with_aa": 0.9211678164072153, "metU-tRNA[c]__with_aa": 0.9211678164072153, "RNA0-306[c]__with_aa": 0.8953544898030678, "metY-tRNA[c]__with_aa": 0.8953544898030678, "metZ-tRNA[c]__with_aa": 0.8953544898030678, "metW-tRNA[c]__with_aa": 0.8953544898030678}
"METG-CPLX[c]"	2	57	3.0362275158519843e-07	341.77299869639893	27.0141394930606	{"metT-tRNA[c]": 13.87740681694331, "metU-tRNA[c]": 13.87740681694331, "RNA0-306[c]": 187.23149275009376, "metY-tRNA[c]": 187.23149275009376, "metZ-tRNA[c]": 187.23149275009376, "metW-tRNA[c]": 187.23149275009376}	{"metT-tRNA[c]__basal": 0.14660532436426552, "metU-tRNA[c]__basal": 0.14660532436426552, "RNA0-306[c]__basal": 0.15185199241524605, "metY-tRNA[c]__basal": 0.15185199241524605, "metZ-tRNA[c]__basal": 0.15185199241524605, "metW-tRNA[c]__basal": 0.15185199241524605, "metT-tRNA[c]__with_aa": 0.1842309251301228, "metU-tRNA[c]__with_aa": 0.1842309251301228, "RNA0-306[c]__with_aa": 0.19175552057942344, "metY-tRNA[c]__with_aa": 0.19175552057942344, "metZ-tRNA[c]__with_aa": 0.19175552057942344, "metW-tRNA[c]__with_aa": 0.19175552057942344}	{"metT-tRNA[c]__basal": 0.8103954025528488, "metU-tRNA[c]__basal": 0.8103954025528488, "RNA0-306[c]__basal": 0.839425163348994, "metY-tRNA[c]__basal": 0.839425163348994, "metZ-tRNA[c]__basal": 0.839425163348994, "metW-tRNA[c]__basal": 0.839425163348994, "metT-tRNA[c]__with_aa": 0.8628676025174322, "metU-tRNA[c]__with_aa": 0.8628676025174322, "RNA0-306[c]__with_aa": 0.8981983977681967, "metY-tRNA[c]__with_aa": 0.8981983977681967, "metZ-tRNA[c]__with_aa": 0.8981983977681967, "metW-tRNA[c]__with_aa": 0.8981983977681967}
"METG-CPLX[c]"	2	59	4.680318353492901e-07	189.08318179379964	0.07527837897239244	{"metT-tRNA[c]": 8.010591696538901, "metU-tRNA[c]": 8.010591696538901, "RNA0-306[c]": 103.76679457320908, "metY-tRNA[c]": 103.76679457320908, "metZ-tRNA[c]": 103.76679457320908, "metW-tRNA[c]": 103.76679457320908}	{"metT-tRNA[c]__basal": 0.11666957544081989, "metU-tRNA[c]__basal": 0.11666957544081989, "RNA0-306[c]__basal": 0.11602337306794011, "metY-tRNA[c]__basal": 0.11602337306794011, "metZ-tRNA[c]__basal": 0.11602337306794011, "metW-tRNA[c]__basal": 0.11602337306794011, "metT-tRNA[c]__with_aa": 0.17151263505212083, "metU-tRNA[c]__with_aa": 0.17151263505212083, "RNA0-306[c]__with_aa": 0.17140717528145524, "metY-tRNA[c]__with_aa": 0.17140717528145524, "metZ-tRNA[c]__with_aa": 0.17140717528145524, "metW-tRNA[c]__with_aa": 0.17140717528145524}	{"metT-tRNA[c]__basal": 0.6939338492592135, "metU-tRNA[c]__basal": 0.6939338492592135, "RNA0-306[c]__basal": 0.6901179993551662, "metY-tRNA[c]__basal": 0.6901179993551662, "metZ-tRNA[c]__basal": 0.6901179993551662, "metW-tRNA[c]__basal": 0.6901179993551662, "metT-tRNA[c]__with_aa": 0.9432869349742903, "metU-tRNA[c]__with_aa": 0.9432869349742903, "RNA0-306[c]__with_aa": 0.9426956814089203, "metY-tRNA[c]__with_aa": 0.9426956814089203, "metZ-tRNA[c]__with_aa": 0.9426956814089203, "metW-tRNA[c]__with_aa": 0.9426956814089203}
"METG-CPLX[c]"	2	60	2.402614223377746e-07	296.0229371670322	23.414222620240853	{"metT-tRNA[c]": 12.018428482999521, "metU-tRNA[c]": 12.018428482999521, "RNA0-306[c]": 140.87068201281076, "metY-tRNA[c]": 140.87068201281076, "metZ-tRNA[c]": 140.87068201281076, "metW-tRNA[c]": 140.87068201281076}	{"metT-tRNA[c]__basal": 0.142422157928747, "metU-tRNA[c]__basal": 0.142422157928747, "RNA0-306[c]__basal": 0.1281637499296121, "metY-tRNA[c]__basal": 0.1281637499296121, "metZ-tRNA[c]__basal": 0.1281637499296121, "metW-tRNA[c]__basal": 0.1281637499296121, "metT-tRNA[c]__with_aa": 0.18240928218907232, "metU-tRNA[c]__with_aa": 0.18240928218907232, "RNA0-306[c]__with_aa": 0.16494607859210292, "metY-tRNA[c]__with_aa": 0.16494607859210292, "metZ-tRNA[c]__with_aa": 0.16494607859210292, "metW-tRNA[c]__with_aa": 0.16494607859210292}	{"metT-tRNA[c]__basal": 0.8055799138080515, "metU-tRNA[c]__basal": 0.8055799138080515, "RNA0-306[c]__basal": 0.7249308889422906, "metY-tRNA[c]__basal": 0.7249308889422906, "metZ-tRNA[c]__basal": 0.7249308889422906, "metW-tRNA[c]__basal": 0.7249308889422906, "metT-tRNA[c]__with_aa": 0.8850757930516037, "metU-tRNA[c]__with_aa": 0.8850757930516037, "RNA0-306[c]__with_aa": 0.8003540496243225, "metY-tRNA[c]__with_aa": 0.8003540496243225, "metZ-tRNA[c]__with_aa": 0.8003540496243225, "metW-tRNA[c]__with_aa": 0.8003540496243225}
"METG-CPLX[c]"	2	62	2.2798914263582738e-07	194.9579005513498	33.929858186235755	{"metT-tRNA[c]": 6.015700224195358, "metU-tRNA[c]": 6.015700224195358, "RNA0-306[c]": 68.06370527618607, "metY-tRNA[c]": 68.06370527618607, "metZ-tRNA[c]": 68.06370527618607, "metW-tRNA[c]": 68.06370527618607}	{"metT-tRNA[c]__basal": 0.12310914195250228, "metU-tRNA[c]__basal": 0.12310914195250228, "RNA0-306[c]__basal": 0.10693727318364757, "metY-tRNA[c]__basal": 0.10693727318364757, "metZ-tRNA[c]__basal": 0.10693727318364757, "metW-tRNA[c]__basal": 0.10693727318364757, "metT-tRNA[c]__with_aa": 0.15396413513158197, "metU-tRNA[c]__with_aa": 0.15396413513158197, "RNA0-306[c]__with_aa": 0.13439616077749686, "metY-tRNA[c]__with_aa": 0.13439616077749686, "metZ-tRNA[c]__with_aa": 0.13439616077749686, "metW-tRNA[c]__with_aa": 0.13439616077749686}	{"metT-tRNA[c]__basal": 0.8247630474487552, "metU-tRNA[c]__basal": 0.8247630474487552, "RNA0-306[c]__basal": 0.7163782409317311, "metY-tRNA[c]__basal": 0.7163782409317311, "metZ-tRNA[c]__basal": 0.7163782409317311, "metW-tRNA[c]__basal": 0.7163782409317311, "metT-tRNA[c]__with_aa": 0.9301178954893135, "metU-tRNA[c]__with_aa": 0.9301178954893135, "RNA0-306[c]__with_aa": 0.8118761012212344, "metY-tRNA[c]__with_aa": 0.8118761012212344, "metZ-tRNA[c]__with_aa": 0.8118761012212344, "metW-tRNA[c]__with_aa": 0.8118761012212344}
"METG-CPLX[c]"	2	65	2.1651452895522916e-07	195.77666503543674	8.497255541968574	{"metT-tRNA[c]": 7.595825654898012, "metU-tRNA[c]": 7.595825654898012, "RNA0-306[c]": 87.24193393526825, "metY-tRNA[c]": 87.24193393526825, "metZ-tRNA[c]": 87.24193393526825, "metW-tRNA[c]": 87.24193393526825}	{"metT-tRNA[c]__basal": 0.11838250604949162, "metU-tRNA[c]__basal": 0.11838250604949162, "RNA0-306[c]__basal": 0.10438535182434758, "metY-tRNA[c]__basal": 0.10438535182434758, "metZ-tRNA[c]__basal": 0.10438535182434758, "metW-tRNA[c]__basal": 0.10438535182434758, "metT-tRNA[c]__with_aa": 0.1655181915304807, "metU-tRNA[c]__with_aa": 0.1655181915304807, "RNA0-306[c]__with_aa": 0.14666586612490756, "metY-tRNA[c]__with_aa": 0.14666586612490756, "metZ-tRNA[c]__with_aa": 0.14666586612490756, "metW-tRNA[c]__with_aa": 0.14666586612490756}	{"metT-tRNA[c]__basal": 0.7180683210104838, "metU-tRNA[c]__basal": 0.7180683210104838, "RNA0-306[c]__basal": 0.6331974574294905, "metY-tRNA[c]__basal": 0.6331974574294905, "metZ-tRNA[c]__basal": 0.6331974574294905, "metW-tRNA[c]__basal": 0.6331974574294905, "metT-tRNA[c]__with_aa": 0.9177333034014542, "metU-tRNA[c]__with_aa": 0.9177333034014542, "RNA0-306[c]__with_aa": 0.8132147763304832, "metY-tRNA[c]__with_aa": 0.8132147763304832, "metZ-tRNA[c]__with_aa": 0.8132147763304832, "metW-tRNA[c]__with_aa": 0.8132147763304832}
"METG-CPLX[c]"	2	69	2.7584047549872245e-07	242.24213710617477	0.11512008970114448	{"metT-tRNA[c]": 11.543887850806255, "metU-tRNA[c]": 11.543887850806255, "RNA0-306[c]": 125.13667262283656, "metY-tRNA[c]": 125.13667262283656, "metZ-tRNA[c]": 125.13667262283656, "metW-tRNA[c]": 125.13667262283656}	{"metT-tRNA[c]__basal": 0.12961876908703449, "metU-tRNA[c]__basal": 0.12961876908703449, "RNA0-306[c]__basal": 0.10786375896024018, "metY-tRNA[c]__basal": 0.10786375896024018, "metZ-tRNA[c]__basal": 0.10786375896024018, "metW-tRNA[c]__basal": 0.10786375896024018, "metT-tRNA[c]__with_aa": 0.18828978278274733, "metU-tRNA[c]__with_aa": 0.18828978278274733, "RNA0-306[c]__with_aa": 0.15746545910268214, "metY-tRNA[c]__with_aa": 0.15746545910268214, "metZ-tRNA[c]__with_aa": 0.15746545910268214, "metW-tRNA[c]__with_aa": 0.15746545910268214}	{"metT-tRNA[c]__basal": 0.7249688198038211, "metU-tRNA[c]__basal": 0.7249688198038211, "RNA0-306[c]__basal": 0.6033340184824354, "metY-tRNA[c]__basal": 0.6033340184824354, "metZ-tRNA[c]__basal": 0.6033340184824354, "metW-tRNA[c]__basal": 0.6033340184824354, "metT-tRNA[c]__with_aa": 0.9335998100301582, "metU-tRNA[c]__with_aa": 0.9335998100301582, "RNA0-306[c]__with_aa": 0.7807723400576075, "metY-tRNA[c]__with_aa": 0.7807723400576075, "metZ-tRNA[c]__with_aa": 0.7807723400576075, "metW-tRNA[c]__with_aa": 0.7807723400576075}
"METG-CPLX[c]"	2	71	4.2774970562973145e-07	805.830033890591	67.2366786949039	{"metT-tRNA[c]": 29.581018251409535, "metU-tRNA[c]": 29.581018251409535, "RNA0-306[c]": 305.9866033664242, "metY-tRNA[c]": 305.9866033664242, "metZ-tRNA[c]": 305.9866033664242, "metW-tRNA[c]": 305.9866033664242}	{"metT-tRNA[c]__basal": 0.17860888873826108, "metU-tRNA[c]__basal": 0.17860888873826108, "RNA0-306[c]__basal": 0.1418409699331627, "metY-tRNA[c]__basal": 0.1418409699331627, "metZ-tRNA[c]__basal": 0.1418409699331627, "metW-tRNA[c]__basal": 0.1418409699331627, "metT-tRNA[c]__with_aa": 0.19526025210526982, "metU-tRNA[c]__with_aa": 0.19526025210526982, "RNA0-306[c]__with_aa": 0.15582678078661003, "metY-tRNA[c]__with_aa": 0.15582678078661003, "metZ-tRNA[c]__with_aa": 0.15582678078661003, "metW-tRNA[c]__with_aa": 0.15582678078661003}	{"metT-tRNA[c]__basal": 0.9142072407700728, "metU-tRNA[c]__basal": 0.9142072407700728, "RNA0-306[c]__basal": 0.726008295000509, "metY-tRNA[c]__basal": 0.726008295000509, "metZ-tRNA[c]__basal": 0.726008295000509, "metW-tRNA[c]__basal": 0.726008295000509, "metT-tRNA[c]__with_aa": 0.8153347013804367, "metU-tRNA[c]__with_aa": 0.8153347013804367, "RNA0-306[c]__with_aa": 0.650666502494865, "metY-tRNA[c]__with_aa": 0.650666502494865, "metZ-tRNA[c]__with_aa": 0.650666502494865, "metW-tRNA[c]__with_aa": 0.650666502494865}
"METG-CPLX[c]"	2	72	8.443030071795671e-07	1603.926529760065	116.04915876329824	{"metT-tRNA[c]": 47.448366402574514, "metU-tRNA[c]": 47.448366402574514, "RNA0-306[c]": 607.5624905627647, "metY-tRNA[c]": 607.5624905627647, "metZ-tRNA[c]": 607.5624905627647, "metW-tRNA[c]": 607.5624905627647}	{"metT-tRNA[c]__basal": 0.18973512792086117, "metU-tRNA[c]__basal": 0.18973512792086117, "RNA0-306[c]__basal": 0.18651895988764555, "metY-tRNA[c]__basal": 0.18651895988764555, "metZ-tRNA[c]__basal": 0.18651895988764555, "metW-tRNA[c]__basal": 0.18651895988764555, "metT-tRNA[c]__with_aa": 0.1882425310365143, "metU-tRNA[c]__with_aa": 0.1882425310365143, "RNA0-306[c]__with_aa": 0.18595932989253108, "metY-tRNA[c]__with_aa": 0.18595932989253108, "metZ-tRNA[c]__with_aa": 0.18595932989253108, "metW-tRNA[c]__with_aa": 0.18595932989253108}	{"metT-tRNA[c]__basal": 0.9397916937878513, "metU-tRNA[c]__basal": 0.9397916937878513, "RNA0-306[c]__basal": 0.9238754504132896, "metY-tRNA[c]__basal": 0.9238754504132896, "metZ-tRNA[c]__basal": 0.9238754504132896, "metW-tRNA[c]__basal": 0.9238754504132896, "metT-tRNA[c]__with_aa": 0.7537520028673562, "metU-tRNA[c]__with_aa": 0.7537520028673562, "RNA0-306[c]__with_aa": 0.7446167431879592, "metY-tRNA[c]__with_aa": 0.7446167431879592, "metZ-tRNA[c]__with_aa": 0.7446167431879592, "metW-tRNA[c]__with_aa": 0.7446167431879592}
"METG-CPLX[c]"	2	73	4.409407199517825e-07	607.3398374275096	50.68810174917268	{"metT-tRNA[c]": 20.73832849027183, "metU-tRNA[c]": 20.73832849027183, "RNA0-306[c]": 319.96882231760753, "metY-tRNA[c]": 319.96882231760753, "metZ-tRNA[c]": 319.96882231760753, "metW-tRNA[c]": 319.96882231760753}	{"metT-tRNA[c]__basal": 0.1482676311297797, "metU-tRNA[c]__basal": 0.1482676311297797, "RNA0-306[c]__basal": 0.17562773750674324, "metY-tRNA[c]__basal": 0.17562773750674324, "metZ-tRNA[c]__basal": 0.17562773750674324, "metW-tRNA[c]__basal": 0.17562773750674324, "metT-tRNA[c]__with_aa": 0.16991376402572064, "metU-tRNA[c]__with_aa": 0.16991376402572064, "RNA0-306[c]__with_aa": 0.20224235231215787, "metY-tRNA[c]__with_aa": 0.20224235231215787, "metZ-tRNA[c]__with_aa": 0.20224235231215787, "metW-tRNA[c]__with_aa": 0.20224235231215787}	{"metT-tRNA[c]__basal": 0.7729599150474538, "metU-tRNA[c]__basal": 0.7729599150474538, "RNA0-306[c]__basal": 0.9155738091602299, "metY-tRNA[c]__basal": 0.9155738091602299, "metZ-tRNA[c]__basal": 0.9155738091602299, "metW-tRNA[c]__basal": 0.9155738091602299, "metT-tRNA[c]__with_aa": 0.7283320223515475, "metU-tRNA[c]__with_aa": 0.7283320223515475, "RNA0-306[c]__with_aa": 0.8669637588031294, "metY-tRNA[c]__with_aa": 0.8669637588031294, "metZ-tRNA[c]__with_aa": 0.8669637588031294, "metW-tRNA[c]__with_aa": 0.8669637588031294}
"METG-CPLX[c]"	2	77	1.3646631286988307e-06	2275.3940591018018	118.30838925067427	{"metT-tRNA[c]": 68.65023284610926, "metU-tRNA[c]": 68.65023284610926, "RNA0-306[c]": 816.3498031897067, "metY-tRNA[c]": 816.3498031897067, "metZ-tRNA[c]": 816.3498031897067, "metW-tRNA[c]": 816.3498031897067}	{"metT-tRNA[c]__basal": 0.19481153820151206, "metU-tRNA[c]__basal": 0.19481153820151206, "RNA0-306[c]__basal": 0.1778554461309134, "metY-tRNA[c]__basal": 0.1778554461309134, "metZ-tRNA[c]__basal": 0.1778554461309134, "metW-tRNA[c]__basal": 0.1778554461309134, "metT-tRNA[c]__with_aa": 0.19236998359961605, "metU-tRNA[c]__with_aa": 0.19236998359961605, "RNA0-306[c]__with_aa": 0.1764831759284554, "metY-tRNA[c]__with_aa": 0.1764831759284554, "metZ-tRNA[c]__with_aa": 0.1764831759284554, "metW-tRNA[c]__with_aa": 0.1764831759284554}	{"metT-tRNA[c]__basal": 0.9475650763384434, "metU-tRNA[c]__basal": 0.9475650763384434, "RNA0-306[c]__basal": 0.8650254662151465, "metY-tRNA[c]__basal": 0.8650254662151465, "metZ-tRNA[c]__basal": 0.8650254662151465, "metW-tRNA[c]__basal": 0.8650254662151465, "metT-tRNA[c]__with_aa": 0.7565413002728537, "metU-tRNA[c]__with_aa": 0.7565413002728537, "RNA0-306[c]__with_aa": 0.6940447541502158, "metY-tRNA[c]__with_aa": 0.6940447541502158, "metZ-tRNA[c]__with_aa": 0.6940447541502158, "metW-tRNA[c]__with_aa": 0.6940447541502158}
"METG-CPLX[c]"	2	79	1.848518118278488e-07	141.5057569669287	0.18495033861377175	{"metT-tRNA[c]": 4.381337692310176, "metU-tRNA[c]": 4.381337692310176, "RNA0-306[c]": 56.77996280401879, "metY-tRNA[c]": 56.77996280401879, "metZ-tRNA[c]": 56.77996280401879, "metW-tRNA[c]": 56.77996280401879}	{"metT-tRNA[c]__basal": 0.0871282755352579, "metU-tRNA[c]__basal": 0.0871282755352579, "RNA0-306[c]__basal": 0.08668322504608802, "metY-tRNA[c]__basal": 0.08668322504608802, "metZ-tRNA[c]__basal": 0.08668322504608802, "metW-tRNA[c]__basal": 0.08668322504608802, "metT-tRNA[c]__with_aa": 0.1304193048689251, "metU-tRNA[c]__with_aa": 0.1304193048689251, "RNA0-306[c]__with_aa": 0.13039425764705395, "metY-tRNA[c]__with_aa": 0.13039425764705395, "metZ-tRNA[c]__with_aa": 0.13039425764705395, "metW-tRNA[c]__with_aa": 0.13039425764705395}	{"metT-tRNA[c]__basal": 0.5765336286523652, "metU-tRNA[c]__basal": 0.5765336286523652, "RNA0-306[c]__basal": 0.5736160298502935, "metY-tRNA[c]__basal": 0.5736160298502935, "metZ-tRNA[c]__basal": 0.5736160298502935, "metW-tRNA[c]__basal": 0.5736160298502935, "metT-tRNA[c]__with_aa": 0.873667690766354, "metU-tRNA[c]__with_aa": 0.873667690766354, "RNA0-306[c]__with_aa": 0.8734992735136462, "metY-tRNA[c]__with_aa": 0.8734992735136462, "metZ-tRNA[c]__with_aa": 0.8734992735136462, "metW-tRNA[c]__with_aa": 0.8734992735136462}
"METG-CPLX[c]"	2	80	9.448907475099116e-07	1412.8217975344824	40.85442904971055	{"metT-tRNA[c]": 67.44935789274987, "metU-tRNA[c]": 67.44935789274987, "RNA0-306[c]": 772.3011541473012, "metY-tRNA[c]": 772.3011541473012, "metZ-tRNA[c]": 772.3011541473012, "metW-tRNA[c]": 772.3011541473012}	{"metT-tRNA[c]__basal": 0.18853808000028244, "metU-tRNA[c]__basal": 0.18853808000028244, "RNA0-306[c]__basal": 0.1657339436878299, "metY-tRNA[c]__basal": 0.1657339436878299, "metZ-tRNA[c]__basal": 0.1657339436878299, "metW-tRNA[c]__basal": 0.1657339436878299, "metT-tRNA[c]__with_aa": 0.22092740858978915, "metU-tRNA[c]__with_aa": 0.22092740858978915, "RNA0-306[c]__with_aa": 0.19515467855096527, "metY-tRNA[c]__with_aa": 0.19515467855096527, "metZ-tRNA[c]__with_aa": 0.19515467855096527, "metW-tRNA[c]__with_aa": 0.19515467855096527}	{"metT-tRNA[c]__basal": 0.9164037462356384, "metU-tRNA[c]__basal": 0.9164037462356384, "RNA0-306[c]__basal": 0.8055624965417146, "metY-tRNA[c]__basal": 0.8055624965417146, "metZ-tRNA[c]__basal": 0.8055624965417146, "metW-tRNA[c]__basal": 0.8055624965417146, "metT-tRNA[c]__with_aa": 0.8752064756262342, "metU-tRNA[c]__with_aa": 0.8752064756262342, "RNA0-306[c]__with_aa": 0.77312242238446, "metY-tRNA[c]__with_aa": 0.77312242238446, "metZ-tRNA[c]__with_aa": 0.77312242238446, "metW-tRNA[c]__with_aa": 0.77312242238446}
